"year","month","ts","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1998,6,1998.46,"1998-6-15 00:00:00",0.877759,-0.0300321,0.595095,0.88972,0.237601,0.307778,0.541224,0.221455,0.236129,-0.220112,-0.623016,-0.302235
1998,7,1998.54,"1998-7-15 00:00:00",-0.0764032,0.400861,-0.176337,0.341623,0.623399,0.105479,0.176994,0.404862,0.123441,0.143901,-0.271009,-0.648287
1998,8,1998.62,"1998-8-15 00:00:00",-0.605159,-0.462139,-0.0192735,-0.429262,0.0032479,0.276969,-0.13721,-0.0632019,0.176623,-0.072036,-0.0397561,-0.424035
1998,9,1998.71,"1998-9-15 00:00:00",1.69947,0.884133,0.548993,0.79158,0.402495,0.69887,0.867596,0.461859,0.503475,0.656273,0.424352,0.425797
1998,10,1998.79,"1998-10-15 00:00:00",2.52759,3.15698,2.48133,1.91617,2.07016,1.7261,1.91974,1.97706,1.53972,1.55342,1.58989,1.36363
1998,11,1998.88,"1998-11-15 00:00:00",0.625039,2.99237,2.92648,2.40308,1.96081,2.08478,1.78955,1.95523,1.98185,1.58692,1.61513,1.6635
1998,12,1998.96,"1998-12-15 00:00:00",-0.242726,0.176786,1.88163,2.44775,2.11257,1.72913,1.87635,1.6097,1.79312,1.80866,1.44507,1.45842
1999,1,1999.04,"1999-1-15 00:00:00",0.396178,-0.00429574,0.281839,1.83002,2.33773,2.05149,1.71433,1.88192,1.62005,1.78078,1.80332,1.46535
1999,2,1999.12,"1999-2-15 00:00:00",1.28784,1.16574,0.770886,0.850161,2.19147,2.60544,2.3218,2.0024,2.19334,1.95875,2.08102,2.05723
1999,3,1999.21,"1999-3-15 00:00:00",0.598257,1.23722,1.2365,0.796421,0.936908,2.16836,2.56243,2.31438,2.02258,2.19573,1.97429,2.10399
1999,4,1999.29,"1999-4-15 00:00:00",0.435792,0.636077,1.2148,1.23646,0.845398,0.983011,2.1794,2.58977,2.34618,2.0604,2.22567,2.00045
1999,5,1999.38,"1999-5-15 00:00:00",0.516696,0.621968,0.766655,1.27724,1.29593,0.92035,1.04727,2.16943,2.57266,2.32207,2.07051,2.22973
1999,6,1999.46,"1999-6-15 00:00:00",0.131324,0.396213,0.51722,0.687802,1.15709,1.20051,0.870672,0.98842,2.04814,2.42893,2.19661,1.98318
1999,7,1999.54,"1999-7-15 00:00:00",-0.445319,-0.331101,-0.092891,0.0735298,0.275083,0.772119,0.830464,0.580664,0.715801,1.73508,2.11499,1.91697
1999,8,1999.62,"1999-8-15 00:00:00",-0.351839,-0.575488,-0.482191,-0.258017,-0.122937,0.0667027,0.530778,0.597699,0.402894,0.542901,1.52229,1.89613
1999,9,1999.71,"1999-9-15 00:00:00",-0.236663,-0.48627,-0.646008,-0.572602,-0.367719,-0.236226,-0.0557905,0.373914,0.438286,0.27892,0.412507,1.33274
1999,10,1999.79,"1999-10-15 00:00:00",-0.542041,-0.722078,-0.817915,-0.878325,-0.814043,-0.620793,-0.492825,-0.300852,0.134892,0.207557,0.0734216,0.210995
1999,11,1999.88,"1999-11-15 00:00:00",-0.0224037,-0.729654,-0.677185,-0.793636,-0.883985,-0.815826,-0.650471,-0.523187,-0.337155,0.0727839,0.142193,0.0175064
1999,12,1999.96,"1999-12-15 00:00:00",1.63354,1.25771,0.680841,0.478466,0.257444,0.00503247,0.0095944,0.12501,0.200351,0.309966,0.645411,0.695409
2000,1,2000.04,"2000-1-15 00:00:00",-0.0244689,1.19006,0.982185,0.539356,0.358897,0.167268,-0.0565652,-0.0508933,0.0623179,0.137105,0.248819,0.580523
2000,2,2000.12,"2000-2-15 00:00:00",1.57738,1.16347,2.13094,1.60209,1.18435,0.978292,0.781202,0.505077,0.505114,0.603744,0.643488,0.699471
2000,3,2000.21,"2000-3-15 00:00:00",1.87779,2.26623,2.01853,2.38984,2.15111,1.77301,1.56286,1.37876,1.06701,1.06478,1.15092,1.16585
2000,4,2000.29,"2000-4-15 00:00:00",-0.699486,1.14488,1.77487,1.57392,2.07239,1.87422,1.51951,1.33795,1.16184,0.877046,0.873256,0.957578
2000,5,2000.38,"2000-5-15 00:00:00",0.0839012,-0.53515,0.988927,1.63497,1.44956,1.95394,1.77136,1.42758,1.26388,1.09075,0.833373,0.831004
2000,6,2000.46,"2000-6-15 00:00:00",-1.3394,-0.902892,-1.25923,0.28296,1.03649,0.909333,1.51186,1.34779,1.03257,0.888379,0.73565,0.522859
2000,7,2000.54,"2000-7-15 00:00:00",1.11761,0.233765,0.190599,-0.177231,0.810828,1.36782,1.24667,1.73507,1.58915,1.28529,1.14896,1.0102
2000,8,2000.62,"2000-8-15 00:00:00",-0.245219,0.631489,0.0132697,-0.0029021,-0.2858,0.556621,1.09236,1.0029,1.49026,1.38472,1.11985,0.999894
2000,9,2000.71,"2000-9-15 00:00:00",0.80973,0.352943,0.859044,0.335563,0.294421,0.0359793,0.737571,1.18577,1.09949,1.53196,1.44091,1.20003
2000,10,2000.79,"2000-10-15 00:00:00",0.0840341,0.507735,0.230711,0.69929,0.260705,0.234128,-0.000368509,0.66215,1.10029,1.02724,1.44923,1.36713
2000,11,2000.88,"2000-11-15 00:00:00",-0.230646,-0.333977,0.198494,0.00750428,0.495773,0.0935818,0.0765056,-0.135336,0.495843,0.930029,0.872226,1.30963
2000,12,2000.96,"2000-12-15 00:00:00",-0.387358,-0.608388,-0.497925,-0.108311,-0.255953,0.259096,-0.117025,-0.127762,-0.328895,0.309966,0.756142,0.694444
2001,1,2001.04,"2001-1-15 00:00:00",0.216482,-0.221167,-0.441653,-0.410501,-0.0700395,-0.207031,0.264111,-0.091745,-0.101422,-0.291028,0.314752,0.74907
2001,2,2001.12,"2001-2-15 00:00:00",0.523854,0.423877,-0.0284057,-0.201971,-0.221406,0.0809879,-0.0511996,0.366756,0.0284531,0.0158,-0.171306,0.400201
2001,3,2001.21,"2001-3-15 00:00:00",1.9722,1.66043,1.53876,0.988065,0.743555,0.646662,0.839748,0.696424,0.982386,0.67789,0.661131,0.460754
2001,4,2001.29,"2001-4-15 00:00:00",1.02829,2.1009,1.86672,1.76876,1.24733,1.01063,0.906199,1.08242,0.939412,1.19213,0.895365,0.875404
2001,5,2001.38,"2001-5-15 00:00:00",-1.28204,-0.0708111,1.35302,1.28254,1.21809,0.799386,0.598742,0.522365,0.718741,0.587309,0.879147,0.58936
2001,6,2001.46,"2001-6-15 00:00:00",0.781592,-0.272044,0.377847,1.5186,1.40454,1.36034,0.959933,0.758868,0.672875,0.845867,0.720748,0.988744
2001,7,2001.54,"2001-7-15 00:00:00",-0.549852,0.00948055,-0.716968,-0.0942578,0.939411,0.958423,0.938468,0.629992,0.469136,0.408775,0.587374,0.481103
2001,8,2001.62,"2001-8-15 00:00:00",-0.364809,-0.654158,-0.221823,-0.718112,-0.266589,0.625657,0.692457,0.691135,0.444642,0.310003,0.265999,0.441681
2001,9,2001.71,"2001-9-15 00:00:00",2.39658,1.62234,0.894738,1.06555,0.59539,0.858137,1.48483,1.45399,1.42643,1.15103,1.01622,0.941669
2001,10,2001.79,"2001-10-15 00:00:00",-0.399841,1.47988,1.01925,0.531092,0.722569,0.32245,0.592596,1.21934,1.2203,1.20865,0.957414,0.833885
2001,11,2001.88,"2001-11-15 00:00:00",0.927168,0.368232,1.66634,1.28699,0.830534,0.985719,0.623321,0.852659,1.39238,1.38995,1.38922,1.14869
2001,12,2001.96,"2001-12-15 00:00:00",0.800461,1.16636,0.663292,1.7713,1.51129,1.05308,1.2003,0.865823,1.07872,1.56057,1.56058,1.5416
2002,1,2002.04,"2002-1-15 00:00:00",-0.332596,0.335217,0.766817,0.401221,1.45945,1.24208,0.853068,1.01621,0.690393,0.897636,1.3872,1.40924
2002,2,2002.12,"2002-2-15 00:00:00",2.03852,1.4358,1.709,1.71631,1.34236,2.17695,1.95653,1.53797,1.70478,1.4088,1.55624,1.93913
2002,3,2002.21,"2002-3-15 00:00:00",0.594664,1.85197,1.46922,1.49596,1.70795,1.3857,2.16122,1.97033,1.58133,1.73339,1.45489,1.6027
2002,4,2002.29,"2002-4-15 00:00:00",0.245577,0.511153,1.69937,1.37222,1.44491,1.6697,1.36441,2.14548,1.95933,1.58067,1.72681,1.44742
2002,5,2002.38,"2002-5-15 00:00:00",0.643151,0.580204,0.733309,1.78222,1.47221,1.52361,1.73394,1.43221,2.17834,1.9862,1.63847,1.77909
2002,6,2002.46,"2002-6-15 00:00:00",-0.230482,0.251652,0.279144,0.492071,1.5032,1.24797,1.34742,1.5509,1.26432,1.97818,1.80266,1.49785
2002,7,2002.54,"2002-7-15 00:00:00",0.991784,0.627067,0.88956,0.784378,0.893923,1.70241,1.47444,1.53811,1.72344,1.44815,2.09863,1.94959
2002,8,2002.62,"2002-8-15 00:00:00",1.46357,1.50003,1.22132,1.32578,1.26012,1.30163,1.959,1.77011,1.80406,1.98119,1.72496,2.31751
2002,9,2002.71,"2002-9-15 00:00:00",-0.0568579,0.981397,1.20499,1.00059,1.10163,1.06039,1.11188,1.71554,1.54215,1.60351,1.77996,1.5575
2002,10,2002.79,"2002-10-15 00:00:00",1.42405,1.13,1.63453,1.67852,1.52114,1.60534,1.56395,1.57738,2.09641,1.9386,1.95446,2.11676
2002,11,2002.88,"2002-11-15 00:00:00",1.65921,2.64733,1.88064,2.22727,2.21094,2.04315,2.12794,2.0571,2.01006,2.4623,2.33641,2.34308
2002,12,2002.96,"2002-12-15 00:00:00",0.369896,1.45543,1.90036,1.74272,2.18363,2.17636,2.03652,2.14402,2.08664,2.01038,2.47418,2.3232
2003,1,2003.04,"2003-1-15 00:00:00",0.938358,0.765605,1.62482,2.07057,1.9007,2.32152,2.31481,2.21183,2.30711,2.22659,2.14882,2.60784
2003,2,2003.12,"2003-2-15 00:00:00",-1.21441,-0.0148203,0.123999,1.04731,1.60931,1.4372,1.85114,1.93711,1.86668,1.9826,1.90115,1.83514
2003,3,2003.21,"2003-3-15 00:00:00",-1.04936,-1.66086,-0.629428,-0.328683,0.590596,1.18206,1.04785,1.47299,1.60942,1.53116,1.64401,1.59404
2003,4,2003.29,"2003-4-15 00:00:00",-0.629434,-1.28458,-1.78309,-0.908751,-0.583929,0.332904,0.944951,0.834945,1.27025,1.43448,1.3519,1.46042
2003,5,2003.38,"2003-5-15 00:00:00",0.0839012,-0.488956,-1.06217,-1.51885,-0.828928,-0.55102,0.300622,0.880062,0.782554,1.19388,1.37144,1.29245
2003,6,2003.46,"2003-6-15 00:00:00",-1.25436,-0.850441,-1.17463,-1.59845,-1.88415,-1.24509,-0.925665,-0.07023,0.517907,0.439891,0.849996,1.06124
2003,7,2003.54,"2003-7-15 00:00:00",-0.585314,-1.24472,-1.20846,-1.32457,-1.68244,-1.96557,-1.4057,-1.1093,-0.31617,0.253295,0.195169,0.595147
2003,8,2003.62,"2003-8-15 00:00:00",-2.2828,-1.70901,-2.08967,-1.84879,-1.98462,-2.22402,-2.46591,-1.94022,-1.60633,-0.837957,-0.253389,-0.288325
2003,9,2003.71,"2003-9-15 00:00:00",-0.298683,-1.73723,-1.5825,-1.96228,-1.7697,-1.8909,-2.10353,-2.30562,-1.84075,-1.55803,-0.869075,-0.329826
2003,10,2003.79,"2003-10-15 00:00:00",0.55583,0.16543,-0.931178,-1.03178,-1.42759,-1.3433,-1.50802,-1.73542,-1.95933,-1.56654,-1.32677,-0.694084
2003,11,2003.88,"2003-11-15 00:00:00",-0.668,-0.166084,-0.321013,-1.22654,-1.29726,-1.6333,-1.56694,-1.69623,-1.87336,-2.08691,-1.73407,-1.51009
2003,12,2003.96,"2003-12-15 00:00:00",-0.140611,-0.719421,-0.24918,-0.434938,-1.2759,-1.33747,-1.66929,-1.62891,-1.76421,-1.90115,-2.12455,-1.76209
2004,1,2004.04,"2004-1-15 00:00:00",1.67129,0.985328,0.489852,0.631493,0.425515,-0.316291,-0.524493,-0.866075,-0.854535,-1.00043,-1.19108,-1.44695
2004,2,2004.12,"2004-2-15 00:00:00",0.264884,1.40115,1.05973,0.477985,0.625293,0.4293,-0.25646,-0.465655,-0.805521,-0.805259,-0.940578,-1.11793
2004,3,2004.21,"2004-3-15 00:00:00",-0.474046,-0.204623,0.939829,0.599007,0.215777,0.380886,0.215536,-0.423666,-0.606065,-0.925038,-0.922083,-1.05357
2004,4,2004.29,"2004-4-15 00:00:00",-0.433718,-0.743877,-0.472386,0.622248,0.370616,0.018241,0.200565,0.0505816,-0.573944,-0.738011,-1.04879,-1.04008
2004,5,2004.38,"2004-5-15 00:00:00",0.361229,-0.124665,-0.463701,-0.298462,0.666777,0.425765,0.0966735,0.259754,0.117122,-0.466245,-0.638606,-0.933119
2004,6,2004.46,"2004-6-15 00:00:00",-0.14842,0.0878907,-0.247442,-0.530214,-0.364193,0.520764,0.319819,0.0167115,0.176383,0.0476259,-0.495753,-0.660904
2004,7,2004.54,"2004-7-15 00:00:00",0.641503,0.368278,0.477581,0.164475,-0.110988,-0.0520661,0.684706,0.486281,0.208215,0.337376,0.216487,-0.286557
2004,8,2004.62,"2004-8-15 00:00:00",0.460418,0.658869,0.473675,0.529228,0.296579,0.0606263,0.0892853,0.724573,0.548855,0.299051,0.413283,0.299461
2004,9,2004.71,"2004-9-15 00:00:00",0.181622,0.371153,0.579208,0.435763,0.483485,0.284695,0.0755959,0.0991852,0.664715,0.514822,0.289365,0.395929
2004,10,2004.79,"2004-10-15 00:00:00",-0.100923,-0.0847374,0.133132,0.375871,0.269596,0.330819,0.157582,-0.0282871,0.00289025,0.551629,0.416061,0.202305
2004,11,2004.88,"2004-11-15 00:00:00",0.580056,0.246092,0.217262,0.346731,0.526404,0.423348,0.476848,0.310374,0.126873,0.144424,0.654712,0.52146
2004,12,2004.96,"2004-12-15 00:00:00",-0.548115,-0.0605515,-0.195493,-0.165986,-0.000253537,0.234833,0.151569,0.215604,0.0632698,-0.0961905,-0.0646213,0.442015
2005,1,2005.04,"2005-1-15 00:00:00",0.563761,-0.0745387,0.19327,0.0303185,0.0411395,0.176313,0.366092,0.287591,0.345776,0.195034,0.0327322,0.054143
2005,2,2005.12,"2005-2-15 00:00:00",0.818537,0.900191,0.334261,0.502179,0.324865,0.315324,0.422515,0.569441,0.49925,0.555227,0.39731,0.222931
2005,3,2005.21,"2005-3-15 00:00:00",-0.166475,0.41945,0.610982,0.145489,0.339256,0.192762,0.195202,0.303875,0.459872,0.392219,0.447051,0.303541
2005,4,2005.29,"2005-4-15 00:00:00",0.37633,0.0423985,0.468363,0.647395,0.218426,0.394066,0.255092,0.254825,0.358901,0.507045,0.440043,0.492247
2005,5,2005.38,"2005-5-15 00:00:00",0.855869,0.845489,0.478056,0.761068,0.903,0.469106,0.613733,0.46761,0.458275,0.545783,0.670205,0.606918
2005,6,2005.46,"2005-6-15 00:00:00",-1.17089,-0.146619,0.0284495,-0.141823,0.244805,0.424849,0.0843332,0.251866,0.137175,0.144712,0.241513,0.392048
2005,7,2005.54,"2005-7-15 00:00:00",0.816948,0.0253813,0.450753,0.483661,0.29667,0.547586,0.687528,0.355696,0.489126,0.36819,0.367758,0.450649
2005,8,2005.62,"2005-8-15 00:00:00",0.25698,0.669368,0.10604,0.413745,0.464053,0.311075,0.530778,0.658836,0.370057,0.495632,0.385812,0.385977
2005,9,2005.71,"2005-9-15 00:00:00",-0.145631,0.00972244,0.444897,-0.0216574,0.25863,0.317854,0.19194,0.398618,0.516912,0.270655,0.389769,0.295484
2005,10,2005.79,"2005-10-15 00:00:00",-0.605499,-0.703125,-0.44678,0.0533658,-0.341535,-0.0620185,0.0119759,-0.0829783,0.141733,0.26784,0.0502574,0.174258
2005,11,2005.88,"2005-11-15 00:00:00",-0.270184,-1.02673,-0.822925,-0.607328,-0.128052,-0.480275,-0.217442,-0.136626,-0.212628,0.00928932,0.131703,-0.0687046
2005,12,2005.96,"2005-12-15 00:00:00",0.314679,-0.0710361,-0.478355,-0.578732,-0.464775,-0.051995,-0.387782,-0.14614,-0.0742423,-0.149441,0.0584268,0.17613
2006,1,2006.04,"2006-1-15 00:00:00",-1.42364,-0.594454,-0.796631,-1.07895,-1.11251,-0.968465,-0.488677,-0.811004,-0.557813,-0.463367,-0.503493,-0.28105
2006,2,2006.12,"2006-2-15 00:00:00",0.377654,-0.727456,-0.501336,-0.584823,-0.896036,-0.924466,-0.803509,-0.39194,-0.712056,-0.478026,-0.386094,-0.426581
2006,3,2006.21,"2006-3-15 00:00:00",1.28589,1.05315,0.219232,0.266388,0.0525939,-0.273667,-0.350052,-0.283464,0.0219106,-0.271121,-0.0645464,-0.00379553
2006,4,2006.29,"2006-4-15 00:00:00",0.750984,1.37383,1.20141,0.485258,0.47829,0.263719,-0.0528178,-0.143198,-0.0898117,0.182935,-0.101277,0.0964886
2006,5,2006.38,"2006-5-15 00:00:00",1.22746,1.41528,1.81467,1.58583,0.932284,0.847977,0.631418,0.317014,0.21595,0.250729,0.470101,0.203221
2006,6,2006.46,"2006-6-15 00:00:00",-1.5465,-0.0168313,0.383149,1.02186,0.934157,0.351432,0.369315,0.188292,-0.0837492,-0.160025,-0.110907,0.135356
2006,7,2006.54,"2006-7-15 00:00:00",-1.39883,-2.05819,-1.05297,-0.51064,0.164579,0.232398,-0.271961,-0.170977,-0.307293,-0.528817,-0.577811,-0.519871
2006,8,2006.62,"2006-8-15 00:00:00",1.92257,0.490557,-0.190452,0.33413,0.539495,0.952699,0.933292,0.498389,0.499678,0.352613,0.115728,0.0461298
2006,9,2006.71,"2006-9-15 00:00:00",-1.50184,0.689931,-0.208065,-0.767291,-0.22996,0.00628602,0.438727,0.463027,0.0734807,0.119697,-0.00514986,-0.207829
2006,10,2006.79,"2006-10-15 00:00:00",0.0972723,-0.936105,0.50717,-0.20238,-0.694937,-0.233653,-0.0223521,0.385619,0.415005,0.0470157,0.0935242,-0.025015
2006,11,2006.88,"2006-11-15 00:00:00",0.0103074,-0.111252,-0.817919,0.365895,-0.252936,-0.693918,-0.276747,-0.0735956,0.309568,0.346023,-0.00130636,0.0457727
2006,12,2006.96,"2006-12-15 00:00:00",-0.482684,-0.49151,-0.402958,-1.04395,0.0449295,-0.494646,-0.912827,-0.506911,-0.298333,0.100967,0.152168,-0.184805
2007,1,2007.04,"2007-1-15 00:00:00",1.37839,0.577603,0.421977,0.3277,-0.234959,0.615982,0.0528619,-0.348169,0.00676045,0.17537,0.502152,0.529986
2007,2,2007.12,"2007-2-15 00:00:00",1.05988,1.68276,1.14992,0.832108,0.715831,0.189418,0.925419,0.375086,-0.00340847,0.325089,0.467825,0.748162
2007,3,2007.21,"2007-3-15 00:00:00",0.609012,1.06638,1.69398,1.08186,0.925331,0.821806,0.339209,1.01341,0.491083,0.137016,0.442644,0.573512
2007,4,2007.29,"2007-4-15 00:00:00",-4.1359,-1.14754,-0.118554,0.678222,0.27116,0.181724,0.138629,-0.317417,0.412427,-0.0563005,-0.414836,-0.0942177
2007,5,2007.38,"2007-5-15 00:00:00",2.40421,0.644346,0.790379,1.14879,1.69722,1.18065,1.04597,0.944705,0.510413,1.11936,0.632945,0.304034
2007,6,2007.46,"2007-6-15 00:00:00",1.35117,2.67378,1.28255,1.32427,1.51877,2.00972,1.50182,1.34897,1.22678,0.817435,1.36481,0.900421
2007,7,2007.54,"2007-7-15 00:00:00",1.1311,1.59299,2.88194,1.60834,1.62939,1.78369,2.19606,1.73174,1.59553,1.46511,1.08984,1.59191
2007,8,2007.62,"2007-8-15 00:00:00",0.666166,1.12644,1.52809,2.38093,1.55271,1.57143,1.74459,2.12586,1.72917,1.62631,1.51304,1.16544
2007,9,2007.71,"2007-9-15 00:00:00",1.30503,1.30738,1.51198,1.84385,2.54485,1.81926,1.80881,1.92331,2.24442,1.88795,1.79837,1.69138
2007,10,2007.79,"2007-10-15 00:00:00",-1.29133,0.0834433,0.379451,0.813202,1.18686,1.92551,1.28267,1.32251,1.48863,1.83036,1.51136,1.43608
2007,11,2007.88,"2007-11-15 00:00:00",0.938076,-0.205122,0.594564,0.762293,1.08758,1.4068,2.0982,1.48645,1.49039,1.64192,1.97694,1.68131
2007,12,2007.96,"2007-12-15 00:00:00",0.113574,0.677688,-0.122053,0.486956,0.683965,1.00738,1.33015,2.02731,1.43785,1.42667,1.59364,1.90326
2008,1,2008.04,"2008-1-15 00:00:00",0.662637,0.410172,0.836408,0.145389,0.659499,0.837288,1.12189,1.44288,2.10475,1.52401,1.51075,1.68022
2008,2,2008.12,"2008-2-15 00:00:00",0.0330094,0.413331,0.301264,0.690987,0.0708257,0.5629,0.731335,1.03003,1.36235,2.03121,1.44775,1.42817
2008,3,2008.21,"2008-3-15 00:00:00",1.3684,0.911941,1.09992,0.849679,1.14089,0.579994,0.976121,1.11692,1.35084,1.6543,2.27371,1.72999
2008,4,2008.29,"2008-4-15 00:00:00",1.26075,1.76102,1.34703,1.49698,1.21704,1.46818,0.92947,1.2909,1.41847,1.61545,1.90591,2.49833
2008,5,2008.38,"2008-5-15 00:00:00",-1.98965,-0.197225,0.764279,0.557281,0.770832,0.622706,0.92038,0.416393,0.80609,0.942123,1.19771,1.48691
2008,6,2008.46,"2008-6-15 00:00:00",-0.8403,-2.02049,-0.704553,0.260652,0.157942,0.394884,0.316983,0.623697,0.159248,0.543638,0.684479,0.96097
2008,7,2008.54,"2008-7-15 00:00:00",0.158325,-0.40148,-1.44898,-0.4951,0.228142,0.144838,0.354881,0.289767,0.574542,0.150631,0.508753,0.645279
2008,8,2008.62,"2008-8-15 00:00:00",0.402114,0.29069,-0.132255,-0.835769,-0.252643,0.312555,0.23556,0.415978,0.355304,0.615563,0.224745,0.555214
2008,9,2008.71,"2008-9-15 00:00:00",-0.111554,0.138085,0.135933,-0.215414,-0.821094,-0.30669,0.203897,0.142702,0.307827,0.265486,0.507894,0.154112
2008,10,2008.79,"2008-10-15 00:00:00",0.614973,0.330571,0.421628,0.355847,0.0475194,-0.498029,-0.0719935,0.375868,0.304545,0.456405,0.401427,0.628996
2008,11,2008.88,"2008-11-15 00:00:00",-0.40895,0.0873251,-0.0467169,0.0983296,0.106989,-0.167283,-0.677834,-0.259939,0.177431,0.127361,0.277676,0.241685
2008,12,2008.96,"2008-12-15 00:00:00",-0.410885,-0.759135,-0.232602,-0.336364,-0.180105,-0.123469,-0.378127,-0.874882,-0.459732,-0.00838086,-0.0456023,0.106442
2009,1,2009.04,"2009-1-15 00:00:00",-1.03159,-1.0165,-1.24925,-0.708445,-0.760876,-0.584964,-0.469451,-0.712637,-1.18846,-0.759416,-0.292566,-0.316573
2009,2,2009.12,"2009-2-15 00:00:00",0.64051,-0.268021,-0.684161,-0.795264,-0.427272,-0.484539,-0.34165,-0.27544,-0.518555,-0.985558,-0.578428,-0.143842
2009,3,2009.21,"2009-3-15 00:00:00",1.09044,1.08177,0.397075,0.0313164,-0.222578,0.0224734,-0.0624803,0.0397798,0.0533325,-0.17091,-0.602097,-0.252101
2009,4,2009.29,"2009-4-15 00:00:00",-1.017,0.254398,0.4987,-0.0941529,-0.349994,-0.571194,-0.294703,-0.3608,-0.244679,-0.197784,-0.418355,-0.841726
2009,5,2009.38,"2009-5-15 00:00:00",0.516696,-0.348777,0.440818,0.625208,0.0897662,-0.174158,-0.388451,-0.148484,-0.219112,-0.114735,-0.086624,-0.29564
2009,6,2009.46,"2009-6-15 00:00:00",0.41876,0.595702,-0.0661945,0.539791,0.678067,0.204555,-0.0578256,-0.260417,-0.0474224,-0.115781,-0.0243439,-0.0069976
2009,7,2009.54,"2009-7-15 00:00:00",0.747541,0.76118,0.947619,0.367797,0.785248,0.877356,0.466483,0.201615,0.00605294,0.176389,0.107343,0.182497
2009,8,2009.62,"2009-8-15 00:00:00",-1.66774,-0.32368,-0.134325,0.0486841,-0.326103,0.112152,0.281154,-0.0712008,-0.252702,-0.417593,-0.226458,-0.275879
2009,9,2009.71,"2009-9-15 00:00:00",-0.840476,-1.80709,-0.704061,-0.501324,-0.304379,-0.614718,-0.187616,-0.00434758,-0.314406,-0.457304,-0.605325,-0.416945
2009,10,2009.79,"2009-10-15 00:00:00",0.703078,0.00820491,-0.844802,-0.262771,-0.143168,-0.00261511,-0.302764,0.0576041,0.204223,-0.091056,-0.245153,-0.391613
2009,11,2009.88,"2009-11-15 00:00:00",1.14191,1.49922,0.689713,-0.0678443,0.250719,0.329576,0.434427,0.147179,0.433366,0.539768,0.263163,0.087555
2009,12,2009.96,"2009-12-15 00:00:00",0.743704,1.28782,1.32919,0.91493,0.263947,0.495486,0.561895,0.661397,0.379008,0.626992,0.720665,0.448907
2010,1,2010.04,"2010-1-15 00:00:00",-0.358971,0.274789,0.865476,1.0276,0.641517,0.0518953,0.308312,0.384614,0.484362,0.21582,0.472326,0.576643
2010,2,2010.12,"2010-2-15 00:00:00",0.159067,-0.268021,0.232376,0.771036,0.960884,0.591051,0.0426613,0.287865,0.365897,0.46695,0.203558,0.451088
2010,3,2010.21,"2010-3-15 00:00:00",0.18619,0.13018,-0.206179,0.215117,0.707851,0.895925,0.560578,0.0542763,0.28422,0.357548,0.453658,0.205491
2010,4,2010.29,"2010-4-15 00:00:00",-1.7266,-0.921392,-0.671337,-0.896504,-0.337434,0.212192,0.448042,0.139992,-0.356369,-0.0747488,0.00330437,0.104235
2010,5,2010.38,"2010-5-15 00:00:00",1.53392,0.283399,0.246425,0.201391,-0.0582591,0.265384,0.704515,0.877614,0.580323,0.114646,0.32412,0.393558
2010,6,2010.46,"2010-6-15 00:00:00",-1.40736,0.336854,-0.583983,-0.454459,-0.358374,-0.565401,-0.172269,0.288762,0.485922,0.216665,-0.216574,0.0158102
2010,7,2010.54,"2010-7-15 00:00:00",-0.0834014,-0.896631,0.112332,-0.564137,-0.482675,-0.415657,-0.588961,-0.241844,0.182855,0.372584,0.130973,-0.271451
2010,8,2010.62,"2010-8-15 00:00:00",2.59507,1.62971,0.967317,1.48063,0.906482,0.834121,0.751298,0.570136,0.726891,1.04407,1.15709,0.918623
2010,9,2010.71,"2010-9-15 00:00:00",0.843035,2.38116,1.69823,1.15294,1.57579,1.0724,0.992303,0.897013,0.730729,0.857676,1.14193,1.2427
2010,10,2010.79,"2010-10-15 00:00:00",-0.806277,-0.0599619,1.51555,1.11855,0.668985,1.11535,0.675117,0.633632,0.576886,0.428433,0.580569,0.870427
2010,11,2010.88,"2010-11-15 00:00:00",1.24103,0.44146,0.716634,1.88165,1.50676,1.08807,1.48722,1.06682,0.989444,0.917143,0.780351,0.899074
2010,12,2010.96,"2010-12-15 00:00:00",0.874756,1.46125,0.7557,1.0149,2.09539,1.71191,1.32898,1.72049,1.31563,1.20483,1.13089,0.987052
2011,1,2011.04,"2011-1-15 00:00:00",0.31468,0.743274,1.31653,0.752425,0.983571,2.00683,1.67275,1.32791,1.70196,1.30109,1.20052,1.1388
2011,2,2011.12,"2011-2-15 00:00:00",-0.645421,-0.298795,0.32485,0.899159,0.422199,0.665196,1.65872,1.40333,1.0858,1.47357,1.07494,0.985938
2011,3,2011.21,"2011-3-15 00:00:00",-1.53908,-1.55021,-1.09593,-0.30154,0.340825,-0.0663757,0.208763,1.20415,1.01314,0.697486,1.07773,0.715144
2011,4,2011.29,"2011-4-15 00:00:00",-1.3894,-2.16707,-2.11092,-1.64129,-0.776473,-0.0947945,-0.46301,-0.161019,0.863467,0.711849,0.393019,0.775915
2011,5,2011.38,"2011-5-15 00:00:00",-1.04815,-1.95026,-2.50246,-2.4181,-1.99109,-1.11526,-0.429763,-0.75639,-0.449373,0.557333,0.445898,0.136991
2011,6,2011.46,"2011-6-15 00:00:00",0.621812,-0.275466,-1.03048,-1.66917,-1.71952,-1.48907,-0.83009,-0.23123,-0.538289,-0.268431,0.651314,0.542708
